"","Mean","SE","Day_Treatment","Day","Plate.ID","Reading.Date.Time","Mean.RFU..Chl.a70.460.685.","Std.Dev.RFU..Chl.a70.460.685.","CV.RFU..Chl.a70.460.685.","Mean.RFU..Chl.a100.460.685.","Std.Dev.RFU..Chl.a100.460.685.","CV.RFU..Chl.a100.460.685.","Treatment","Native"
"70",235.75,19.0060297449695,"10_44",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",217,96.039,44.303,212,93.792,44.265,"44","Non-Native Bacterium"
"71",235.75,19.0060297449695,"10_44",10,"Day10-Plate5 Algae-Bacteria Growth Experiment","3/26/2018 13:28",229,111.91,48.917,221,108.264,48.89,"44","Non-Native Bacterium"
"72",237.75,15.2117005404831,"10_47",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",202,73.853,36.601,181,63.698,35.149,"47","Non-Native Bacterium"
"73",237.75,15.2117005404831,"10_47",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",269,111.902,41.548,277,120.795,43.661,"47","Non-Native Bacterium"
"74",237.75,15.2117005404831,"10_47",10,"Day10-Plate5 Algae-Bacteria Growth Experiment","3/26/2018 13:28",256,150.02,58.627,247,137.92,55.838,"47","Non-Native Bacterium"
"75",237.75,15.2117005404831,"10_47",10,"Day10-Plate5 Algae-Bacteria Growth Experiment","3/26/2018 13:28",224,129.105,57.522,220,130.063,59.09,"47","Non-Native Bacterium"
"76",261.666666666667,24.9154124544985,"10_48",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",310,119.577,38.559,293,123.26,42.068,"48","Non-Native Bacterium"
"77",261.666666666667,24.9154124544985,"10_48",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",227,106.857,47.005,215,98.321,45.802,"48","Non-Native Bacterium"
"78",261.666666666667,24.9154124544985,"10_48",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",248,142.541,57.554,241,137.206,56.958,"48","Non-Native Bacterium"
"79",262,40.4145188432738,"10_53",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",312,161.007,51.642,289,139.548,48.213,"53","Non-Native Bacterium"
"80",262,40.4145188432738,"10_53",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",182,67.605,37.214,163,64.581,39.674,"53","Non-Native Bacterium"
"81",262,40.4145188432738,"10_53",10,"Day10-Plate5 Algae-Bacteria Growth Experiment","3/26/2018 13:28",292,209.017,71.581,295,194.075,65.689,"53","Non-Native Bacterium"
"82",239.666666666667,31.5242411134317,"10_54",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",177,103.904,58.629,169,95.305,56.542,"54","Non-Native Bacterium"
"83",239.666666666667,31.5242411134317,"10_54",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",265,115.195,43.415,259,107.927,41.617,"54","Non-Native Bacterium"
"84",239.666666666667,31.5242411134317,"10_54",10,"Day10-Plate5 Algae-Bacteria Growth Experiment","3/26/2018 13:28",277,141.147,50.935,266,133.351,50.048,"54","Non-Native Bacterium"
"85",237.666666666667,33.1729474789993,"10_57",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",303,134.419,44.346,280,110.337,39.391,"57","Non-Native Bacterium"
"86",237.666666666667,33.1729474789993,"10_57",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",195,89.814,46.032,193,92.988,48.07,"57","Non-Native Bacterium"
"87",237.666666666667,33.1729474789993,"10_57",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",215,96.431,44.875,217,102.575,47.221,"57","Non-Native Bacterium"
"88",192.666666666667,19.8857849843662,"10_58",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",153,67.249,43.921,146,63.795,43.595,"58","Non-Native Bacterium"
"89",192.666666666667,19.8857849843662,"10_58",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",210,82.236,39.222,205,82.189,40.071,"58","Non-Native Bacterium"
"90",192.666666666667,19.8857849843662,"10_58",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",215,105.743,49.106,207,96.479,46.533,"58","Non-Native Bacterium"
"91",196.75,7.01634995326392,"11_3",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",202,91.35,45.322,169,69.977,41.298,"3","Axenic"
"92",196.75,7.01634995326392,"11_3",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",207,82.326,39.686,189,79.997,42.276,"3","Axenic"
"93",196.75,7.01634995326392,"11_3",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",176,91.516,52.097,174,90.726,52.075,"3","Axenic"
"94",196.75,7.01634995326392,"11_3",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",202,77.05,38.102,205,76.283,37.191,"3","Axenic"
"95",259.333333333333,21.6127534365964,"11_42",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",302,134.946,44.75,301,133.373,44.375,"42","Native Bacterium"
"96",259.333333333333,21.6127534365964,"11_42",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",232,111.737,48.139,226,102.181,45.168,"42","Native Bacterium"
"97",259.333333333333,21.6127534365964,"11_42",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",244,166.93,68.445,240,154.217,64.376,"42","Native Bacterium"
"98",248.5,24.1333103130645,"11_44",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",209,115.771,55.305,198,108.87,55.047,"44","Non-Native Bacterium"
"99",248.5,24.1333103130645,"11_44",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",316,170.981,54.051,298,155.055,52.071,"44","Non-Native Bacterium"
"100",248.5,24.1333103130645,"11_44",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",250,94.07,37.678,259,96.499,37.21,"44","Non-Native Bacterium"
"101",248.5,24.1333103130645,"11_44",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",219,110.927,50.575,209,93.171,44.556,"44","Non-Native Bacterium"
"102",264.75,13.6098922356743,"11_47",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",276,123.97,44.971,277,112.685,40.648,"47","Non-Native Bacterium"
"103",264.75,13.6098922356743,"11_47",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",292,145.346,49.7,301,162.094,53.872,"47","Non-Native Bacterium"
"104",264.75,13.6098922356743,"11_47",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",263,97.59,37.059,251,106.712,42.496,"47","Non-Native Bacterium"
"105",264.75,13.6098922356743,"11_47",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",228,114.946,50.44,229,122.818,53.684,"47","Non-Native Bacterium"
"106",275.333333333333,21.4268782399843,"11_48",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",314,126.46,40.302,285,111.08,38.915,"48","Non-Native Bacterium"
"107",275.333333333333,21.4268782399843,"11_48",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",272,120.599,44.374,290,134.036,46.202,"48","Non-Native Bacterium"
"108",275.333333333333,21.4268782399843,"11_48",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",240,143.528,59.776,244,141.576,58.023,"48","Non-Native Bacterium"
"109",282,20.2319878739914,"11_53",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",316,144.259,45.7,305,151.426,49.684,"53","Non-Native Bacterium"
"110",282,20.2319878739914,"11_53",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",246,108.671,44.195,232,91.417,39.46,"53","Non-Native Bacterium"
"111",282,20.2319878739914,"11_53",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",284,126.796,44.681,287,110.92,38.678,"53","Non-Native Bacterium"
"112",258.666666666667,9.87139526330723,"11_54",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",239,117.966,49.381,209,101.74,48.602,"54","Non-Native Bacterium"
"113",258.666666666667,9.87139526330723,"11_54",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",267,133.345,49.942,279,128.233,46.035,"54","Non-Native Bacterium"
"114",258.666666666667,9.87139526330723,"11_54",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",270,116.23,43.048,257,111.692,43.403,"54","Non-Native Bacterium"
"115",263.666666666667,12.7191893522259,"11_57",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",285,116.762,41.033,264,100.789,38.178,"57","Non-Native Bacterium"
"116",263.666666666667,12.7191893522259,"11_57",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",265,112.364,42.455,246,105.292,42.782,"57","Non-Native Bacterium"
"117",263.666666666667,12.7191893522259,"11_57",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",241,103.976,43.203,243,97.154,39.963,"57","Non-Native Bacterium"
"118",206.333333333333,3.84418753155693,"11_58",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",203,76.214,37.523,186,69.794,37.524,"58","Non-Native Bacterium"
"119",206.333333333333,3.84418753155693,"11_58",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",214,116.65,54.594,222,105.844,47.582,"58","Non-Native Bacterium"
"120",206.333333333333,3.84418753155693,"11_58",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",202,91.346,45.246,217,105.605,48.741,"58","Non-Native Bacterium"
"121",181,11.1430097669645,"12_3",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",159,60.175,37.74,130,48.278,37.01,"3","Axenic"
"122",181,11.1430097669645,"12_3",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",190,71.651,37.733,170,64.655,37.958,"3","Axenic"
"123",181,11.1430097669645,"12_3",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",167,88.155,52.928,168,94.484,56.092,"3","Axenic"
"124",181,11.1430097669645,"12_3",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",208,77.824,37.335,199,88.272,44.457,"3","Axenic"
"125",253.666666666667,17.7043622998527,"12_42",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",244,106.56,43.593,217,89.46,41.141,"42","Native Bacterium"
"126",253.666666666667,17.7043622998527,"12_42",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",229,105.933,46.237,228,108.391,47.563,"42","Native Bacterium"
"127",253.666666666667,17.7043622998527,"12_42",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",288,148.863,51.749,267,140.795,52.732,"42","Native Bacterium"
"128",257,29.4731516242608,"12_44",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",191,102.305,53.469,183,105.15,57.354,"44","Non-Native Bacterium"
"129",257,29.4731516242608,"12_44",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",333,144.428,43.386,322,142.117,44.121,"44","Non-Native Bacterium"
"130",257,29.4731516242608,"12_44",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",263,118.911,45.156,250,97.25,38.917,"44","Non-Native Bacterium"
"131",257,29.4731516242608,"12_44",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",241,114.994,47.672,236,110.651,46.842,"44","Non-Native Bacterium"
"132",266,12.9292949021463,"12_47",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",269,106.084,39.42,236,92.631,39.306,"47","Non-Native Bacterium"
"133",266,12.9292949021463,"12_47",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",288,135.786,47.184,289,124.262,43.03,"47","Non-Native Bacterium"
"134",266,12.9292949021463,"12_47",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",278,110.764,39.843,268,110.387,41.155,"47","Non-Native Bacterium"
"135",266,12.9292949021463,"12_47",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",229,114.362,50.013,218,109.111,50.076,"47","Non-Native Bacterium"
"136",249.333333333333,4.80740170061865,"12_48",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",252,88.992,35.314,200,62.182,31.108,"48","Non-Native Bacterium"
"137",249.333333333333,4.80740170061865,"12_48",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",240,100.443,41.793,217,104.786,48.264,"48","Non-Native Bacterium"
"138",249.333333333333,4.80740170061865,"12_48",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",256,145.253,56.715,243,124.805,51.431,"48","Non-Native Bacterium"
"139",294,11.5325625946708,"12_53",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",289,139.738,48.278,257,128.478,49.927,"53","Non-Native Bacterium"
"140",294,11.5325625946708,"12_53",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",277,104.024,37.509,263,104.318,39.732,"53","Non-Native Bacterium"
"141",294,11.5325625946708,"12_53",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",316,116.749,36.946,304,117.881,38.762,"53","Non-Native Bacterium"
"142",267.666666666667,6.69161996662824,"12_54",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",262,127.354,48.567,247,116.057,47.029,"54","Non-Native Bacterium"
"143",267.666666666667,6.69161996662824,"12_54",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",281,121.281,43.127,273,111.933,41.001,"54","Non-Native Bacterium"
"144",267.666666666667,6.69161996662824,"12_54",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",260,109.051,41.925,264,105.84,40.057,"54","Non-Native Bacterium"
