"","Mean","SE","Day_Treatment","Day","Plate.ID","Reading.Date.Time","Mean.RFU..Chl.a70.460.685.","Std.Dev.RFU..Chl.a70.460.685.","CV.RFU..Chl.a70.460.685.","Mean.RFU..Chl.a100.460.685.","Std.Dev.RFU..Chl.a100.460.685.","CV.RFU..Chl.a100.460.685.","Treatment","Native"
"20",31.3333333333333,0.881917103688197,"0_95",0,"Day0-Plate1 Algae-Bacteria Growth Experiment","3/16/2018 18:49",31,10.142,32.599,28,13.414,47.531,"95","Non-Native Bacterium"
"21",31.3333333333333,0.881917103688197,"0_95",0,"Day0-Plate2 Algae-Bacteria Growth Experiment","3/16/2018 19:03",30,9.808,32.937,30,14.979,50.115,"95","Non-Native Bacterium"
"22",31.3333333333333,0.881917103688197,"0_95",0,"Day0-Plate4 Algae-Bacteria Growth Experiment","3/16/2018 19:22",33,15.339,47.116,33,13.427,40.146,"95","Non-Native Bacterium"
"23",31.6666666666667,0.881917103688197,"0_98",0,"Day0-Plate2 Algae-Bacteria Growth Experiment","3/16/2018 19:03",32,8.529,26.935,30,9.497,31.424,"98","Native Bacterium"
"24",31.6666666666667,0.881917103688197,"0_98",0,"Day0-Plate3 Algae-Bacteria Growth Experiment","3/16/2018 19:12",33,13.986,42.24,32,12.709,40.276,"98","Native Bacterium"
"25",31.6666666666667,0.881917103688197,"0_98",0,"Day0-Plate4 Algae-Bacteria Growth Experiment","3/16/2018 19:22",30,14.901,48.944,35,17.362,49.923,"98","Native Bacterium"
"26",31.6666666666667,0.666666666666667,"0_99",0,"Day0-Plate1 Algae-Bacteria Growth Experiment","3/16/2018 18:49",31,13.068,42.769,34,16.148,47.032,"99","Native Bacterium"
"27",31.6666666666667,0.666666666666667,"0_99",0,"Day0-Plate3 Algae-Bacteria Growth Experiment","3/16/2018 19:12",33,15.504,46.823,35,14.414,41.714,"99","Native Bacterium"
"28",31.6666666666667,0.666666666666667,"0_99",0,"Day0-Plate4 Algae-Bacteria Growth Experiment","3/16/2018 19:22",31,8.738,28.088,29,7.649,26.374,"99","Native Bacterium"
"29",18.3333333333333,5.23874454850057,"1_104",1,"Day1-Plate2 Algae-Bacteria Growth Experiment","3/17/2018 13:48",28,24.387,88.148,24,18.492,76.342,"104","Non-Native Bacterium"
"30",18.3333333333333,5.23874454850057,"1_104",1,"Day1-Plate3 Algae-Bacteria Growth Experiment","3/17/2018 13:57",10,7.356,72.752,14,6.906,48.559,"104","Non-Native Bacterium"
"31",18.3333333333333,5.23874454850057,"1_104",1,"Day1-Plate5 Algae-Bacteria Growth Experiment","3/17/2018 14:16",17,4.738,28.237,20,11.208,56.351,"104","Non-Native Bacterium"
"32",14.6666666666667,1.85592145427667,"1_105",1,"Day1-Plate1 Algae-Bacteria Growth Experiment","3/17/2018 13:38",11,12.215,113.331,14,7.876,54.525,"105","Non-Native Bacterium"
"33",14.6666666666667,1.85592145427667,"1_105",1,"Day1-Plate2 Algae-Bacteria Growth Experiment","3/17/2018 13:48",16,11.133,68.628,19,14.449,77.87,"105","Non-Native Bacterium"
"34",14.6666666666667,1.85592145427667,"1_105",1,"Day1-Plate4 Algae-Bacteria Growth Experiment","3/17/2018 14:07",17,7.833,45.779,14,6.772,48.759,"105","Non-Native Bacterium"
"35",16.6666666666667,2.60341655863555,"1_108",1,"Day1-Plate1 Algae-Bacteria Growth Experiment","3/17/2018 13:38",17,15.017,90.1,17,15.186,89.916,"108","Non-Native Bacterium"
"36",16.6666666666667,2.60341655863555,"1_108",1,"Day1-Plate3 Algae-Bacteria Growth Experiment","3/17/2018 13:57",12,11.695,93.979,10,10.752,106.341,"108","Non-Native Bacterium"
"37",16.6666666666667,2.60341655863555,"1_108",1,"Day1-Plate5 Algae-Bacteria Growth Experiment","3/17/2018 14:16",21,9.536,45.897,20,8.031,39.498,"108","Non-Native Bacterium"
"38",13.3333333333333,1.76383420737639,"1_109",1,"Day1-Plate1 Algae-Bacteria Growth Experiment","3/17/2018 13:38",14,8.363,60.701,12,5.916,50.709,"109","Non-Native Bacterium"
"39",13.3333333333333,1.76383420737639,"1_109",1,"Day1-Plate3 Algae-Bacteria Growth Experiment","3/17/2018 13:57",16,5.431,33.946,16,8.353,50.797,"109","Non-Native Bacterium"
"40",13.3333333333333,1.76383420737639,"1_109",1,"Day1-Plate4 Algae-Bacteria Growth Experiment","3/17/2018 14:07",10,5.074,52.494,11,7.721,69.487,"109","Non-Native Bacterium"
"41",13.5,0.866025403784439,"1_6",1,"Day1-Plate1 Algae-Bacteria Growth Experiment","3/17/2018 13:38",13,7.348,55.114,9,8.715,99.28,"6","Axenic"
"42",13.5,0.866025403784439,"1_6",1,"Day1-Plate2 Algae-Bacteria Growth Experiment","3/17/2018 13:48",13,13.797,105.232,12,14.071,114.091,"6","Axenic"
"43",13.5,0.866025403784439,"1_6",1,"Day1-Plate3 Algae-Bacteria Growth Experiment","3/17/2018 13:57",12,7.97,68.975,14,6.481,47.42,"6","Axenic"
"44",13.5,0.866025403784439,"1_6",1,"Day1-Plate5 Algae-Bacteria Growth Experiment","3/17/2018 14:16",16,10.378,65.773,17,13.299,77.721,"6","Axenic"
"45",16,2.51661147842358,"1_93",1,"Day1-Plate2 Algae-Bacteria Growth Experiment","3/17/2018 13:48",21,12.65,58.991,17,10.682,62.429,"93","Non-Native Bacterium"
"46",16,2.51661147842358,"1_93",1,"Day1-Plate3 Algae-Bacteria Growth Experiment","3/17/2018 13:57",14,10.583,73.835,18,17.706,96.578,"93","Non-Native Bacterium"
"47",16,2.51661147842358,"1_93",1,"Day1-Plate4 Algae-Bacteria Growth Experiment","3/17/2018 14:07",13,6.874,52.876,11,3.005,26.254,"93","Non-Native Bacterium"
"48",12.6666666666667,1.45296631451356,"1_95",1,"Day1-Plate1 Algae-Bacteria Growth Experiment","3/17/2018 13:38",13,8.202,65.328,11,7.412,68.775,"95","Non-Native Bacterium"
"49",12.6666666666667,1.45296631451356,"1_95",1,"Day1-Plate2 Algae-Bacteria Growth Experiment","3/17/2018 13:48",10,7.049,72.096,11,9.976,87.172,"95","Non-Native Bacterium"
"50",12.6666666666667,1.45296631451356,"1_95",1,"Day1-Plate4 Algae-Bacteria Growth Experiment","3/17/2018 14:07",15,10.072,66.166,14,7.155,50.309,"95","Non-Native Bacterium"
"51",13.6666666666667,0.666666666666667,"1_98",1,"Day1-Plate2 Algae-Bacteria Growth Experiment","3/17/2018 13:48",15,15.82,102.433,18,14.213,80.449,"98","Native Bacterium"
"52",13.6666666666667,0.666666666666667,"1_98",1,"Day1-Plate3 Algae-Bacteria Growth Experiment","3/17/2018 13:57",13,5.6,43.449,14,7.557,54.412,"98","Native Bacterium"
"53",13.6666666666667,0.666666666666667,"1_98",1,"Day1-Plate4 Algae-Bacteria Growth Experiment","3/17/2018 14:07",13,7.842,61.912,23,7.762,33.748,"98","Native Bacterium"
"54",16,2.08166599946613,"1_99",1,"Day1-Plate1 Algae-Bacteria Growth Experiment","3/17/2018 13:38",15,18.265,120.871,20,18.014,88.593,"99","Native Bacterium"
"55",16,2.08166599946613,"1_99",1,"Day1-Plate3 Algae-Bacteria Growth Experiment","3/17/2018 13:57",13,16.118,128.37,16,7.748,49.807,"99","Native Bacterium"
"56",16,2.08166599946613,"1_99",1,"Day1-Plate4 Algae-Bacteria Growth Experiment","3/17/2018 14:07",20,6.856,34.859,16,7.228,45.178,"99","Native Bacterium"
"57",365.333333333333,23.5395648029251,"10_104",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",320,159.607,49.86,288,119.671,41.52,"104","Non-Native Bacterium"
"58",365.333333333333,23.5395648029251,"10_104",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",399,150.485,37.695,359,128.141,35.672,"104","Non-Native Bacterium"
"59",365.333333333333,23.5395648029251,"10_104",10,"Day10-Plate5 Algae-Bacteria Growth Experiment","3/26/2018 13:28",377,165.284,43.79,330,170.651,51.66,"104","Non-Native Bacterium"
"60",336.666666666667,26.1873591218698,"10_105",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",388,181.99,46.905,332,145.054,43.72,"105","Non-Native Bacterium"
"61",336.666666666667,26.1873591218698,"10_105",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",302,144.521,47.802,262,118.028,45.011,"105","Non-Native Bacterium"
"62",336.666666666667,26.1873591218698,"10_105",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",320,197.672,61.773,310,175.09,56.481,"105","Non-Native Bacterium"
"63",363,12.5033328890074,"10_108",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",375,192.249,51.206,335,144.79,43.207,"108","Non-Native Bacterium"
"64",363,12.5033328890074,"10_108",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",376,130.008,34.546,332,131.535,39.579,"108","Non-Native Bacterium"
"65",363,12.5033328890074,"10_108",10,"Day10-Plate5 Algae-Bacteria Growth Experiment","3/26/2018 13:28",338,177.589,52.489,259,120.554,46.606,"108","Non-Native Bacterium"
"66",387,27.495454169735,"10_109",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",333,158.595,47.69,295,137.247,46.595,"109","Non-Native Bacterium"
"67",387,27.495454169735,"10_109",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",405,191.714,47.376,374,179.543,47.949,"109","Non-Native Bacterium"
"68",387,27.495454169735,"10_109",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",423,392.274,92.639,407,384.705,94.471,"109","Non-Native Bacterium"
"69",286,20.7685659912603,"10_6",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",242,144.137,59.452,191,107.619,56.214,"6","Axenic"
"70",286,20.7685659912603,"10_6",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",276,154.105,55.768,256,133.231,52.021,"6","Axenic"
"71",286,20.7685659912603,"10_6",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",342,170.046,49.656,297,141.484,47.709,"6","Axenic"
"72",286,20.7685659912603,"10_6",10,"Day10-Plate5 Algae-Bacteria Growth Experiment","3/26/2018 13:28",284,153.533,54.124,260,143.042,54.969,"6","Axenic"
"73",309.666666666667,27.2417163760126,"10_93",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",286,112.026,39.155,263,122.974,46.817,"93","Non-Native Bacterium"
"74",309.666666666667,27.2417163760126,"10_93",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",364,166.764,45.828,297,115.433,38.837,"93","Non-Native Bacterium"
"75",309.666666666667,27.2417163760126,"10_93",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",279,238.92,85.635,278,208.545,74.926,"93","Non-Native Bacterium"
"76",311,64.7842573469821,"10_95",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",440,195.433,44.405,375,156.662,41.739,"95","Non-Native Bacterium"
"77",311,64.7842573469821,"10_95",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",236,126.457,53.558,209,97.9,46.817,"95","Non-Native Bacterium"
"78",311,64.7842573469821,"10_95",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",257,142.967,55.701,240,144.801,60.418,"95","Non-Native Bacterium"
"79",334.666666666667,34.6041102247182,"10_98",10,"Day10-Plate2 Algae-Bacteria Growth Experiment","3/26/2018 13:00",271,122.373,45.138,272,118.813,43.645,"98","Native Bacterium"
"80",334.666666666667,34.6041102247182,"10_98",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",390,131.051,33.593,353,141.952,40.2,"98","Native Bacterium"
"81",334.666666666667,34.6041102247182,"10_98",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",343,142.03,41.368,321,135.305,42.21,"98","Native Bacterium"
"82",391,7,"10_99",10,"Day10-Plate1 Algae-Bacteria Growth Experiment","3/26/2018 12:44",384,159.273,41.43,364,157.846,43.378,"99","Native Bacterium"
"83",391,7,"10_99",10,"Day10-Plate3 Algae-Bacteria Growth Experiment","3/26/2018 13:10",405,213.821,52.853,368,188.423,51.217,"99","Native Bacterium"
"84",391,7,"10_99",10,"Day10-Plate4 Algae-Bacteria Growth Experiment","3/26/2018 13:19",384,178.574,46.45,337,159.423,47.338,"99","Native Bacterium"
"85",393.666666666667,13.7396425636833,"11_104",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",368,138.717,37.683,329,124.395,37.785,"104","Non-Native Bacterium"
"86",393.666666666667,13.7396425636833,"11_104",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",398,218.808,54.962,360,168.986,46.912,"104","Non-Native Bacterium"
"87",393.666666666667,13.7396425636833,"11_104",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",415,167.54,40.414,359,128.174,35.681,"104","Non-Native Bacterium"
"88",326.333333333333,20.3415284031898,"11_105",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",331,151.234,45.706,304,144.154,47.35,"105","Non-Native Bacterium"
"89",326.333333333333,20.3415284031898,"11_105",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",359,136.67,38.07,304,119.881,39.449,"105","Non-Native Bacterium"
"90",326.333333333333,20.3415284031898,"11_105",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",289,100.018,34.635,288,106.717,37.069,"105","Non-Native Bacterium"
"91",363,8.32666399786453,"11_108",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",379,194.177,51.264,330,152.225,46.098,"108","Non-Native Bacterium"
"92",363,8.32666399786453,"11_108",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",351,167.642,47.776,319,147.692,46.282,"108","Non-Native Bacterium"
"93",363,8.32666399786453,"11_108",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",359,172.992,48.172,292,125.038,42.772,"108","Non-Native Bacterium"
"94",386,39.0683162336609,"11_109",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",336,158.315,47.133,302,143.452,47.448,"109","Non-Native Bacterium"
"95",386,39.0683162336609,"11_109",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",359,218.99,61.019,347,201.656,58.17,"109","Non-Native Bacterium"
"96",386,39.0683162336609,"11_109",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",463,168.557,36.423,433,170.079,39.289,"109","Non-Native Bacterium"
"97",299,19.3778223750761,"11_6",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",244,115.524,47.432,215,116.696,54.249,"6","Axenic"
"98",299,19.3778223750761,"11_6",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",307,155.447,50.597,260,119.487,46.035,"6","Axenic"
"99",299,19.3778223750761,"11_6",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",335,173.069,51.611,302,149.091,49.368,"6","Axenic"
"100",299,19.3778223750761,"11_6",11,"Day11-Plate5 Algae-Bacteria Growth Experiment","3/27/2018 14:57",310,118.974,38.434,246,63.42,25.792,"6","Axenic"
"101",331.333333333333,20.1687326765411,"11_93",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",352,128.013,36.402,310,92.256,29.792,"93","Non-Native Bacterium"
"102",331.333333333333,20.1687326765411,"11_93",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",351,172.406,49.165,283,132.042,46.731,"93","Non-Native Bacterium"
"103",331.333333333333,20.1687326765411,"11_93",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",291,134.333,46.145,272,115.555,42.518,"93","Non-Native Bacterium"
"104",325,26.6520793435209,"11_95",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",375,202.613,53.998,316,130.477,41.232,"95","Non-Native Bacterium"
"105",325,26.6520793435209,"11_95",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",316,158.355,50.183,274,136.043,49.63,"95","Non-Native Bacterium"
"106",325,26.6520793435209,"11_95",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",284,124.888,44.009,265,120.987,45.655,"95","Non-Native Bacterium"
"107",362.666666666667,10.3494497975067,"11_98",11,"Day11-Plate2 Algae-Bacteria Growth Experiment","3/27/2018 14:21",342,163.547,47.774,323,152.507,47.2,"98","Native Bacterium"
"108",362.666666666667,10.3494497975067,"11_98",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",372,157.514,42.33,363,164.652,45.303,"98","Native Bacterium"
"109",362.666666666667,10.3494497975067,"11_98",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",374,171.325,45.782,322,154.627,48.087,"98","Native Bacterium"
"110",407.333333333333,16.5864737394996,"11_99",11,"Day11-Plate1 Algae-Bacteria Growth Experiment","3/27/2018 14:11",396,136.255,34.427,389,151.447,38.932,"99","Native Bacterium"
"111",407.333333333333,16.5864737394996,"11_99",11,"Day11-Plate3 Algae-Bacteria Growth Experiment","3/27/2018 14:31",440,237.368,53.893,405,197.727,48.875,"99","Native Bacterium"
"112",407.333333333333,16.5864737394996,"11_99",11,"Day11-Plate4 Algae-Bacteria Growth Experiment","3/27/2018 14:45",386,158.954,41.18,337,129.277,38.399,"99","Native Bacterium"
"113",383.333333333333,22.5561028942896,"12_104",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",341,124.995,36.655,292,111.982,38.306,"104","Non-Native Bacterium"
"114",383.333333333333,22.5561028942896,"12_104",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",418,158.63,37.94,375,147.267,39.248,"104","Non-Native Bacterium"
"115",383.333333333333,22.5561028942896,"12_104",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",391,137.993,35.282,371,141.238,38.058,"104","Non-Native Bacterium"
"116",319.666666666667,14.5181878269217,"12_105",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",338,160.286,47.391,290,133.406,46.055,"105","Non-Native Bacterium"
"117",319.666666666667,14.5181878269217,"12_105",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",330,107.219,32.469,293,102.992,35.178,"105","Non-Native Bacterium"
"118",319.666666666667,14.5181878269217,"12_105",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",291,109.313,37.622,276,119.584,43.397,"105","Non-Native Bacterium"
"119",358.333333333333,17.4196568406052,"12_108",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",393,192.553,49.051,310,143.903,46.437,"108","Non-Native Bacterium"
"120",358.333333333333,17.4196568406052,"12_108",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",344,101.884,29.579,314,117.939,37.534,"108","Non-Native Bacterium"
"121",358.333333333333,17.4196568406052,"12_108",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",338,154.421,45.642,293,117.668,40.221,"108","Non-Native Bacterium"
"122",370.333333333333,80.252379680882,"12_109",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",215,67.606,31.461,183,61.59,33.676,"109","Non-Native Bacterium"
"123",370.333333333333,80.252379680882,"12_109",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",413,191.694,46.39,387,181.883,46.985,"109","Non-Native Bacterium"
"124",370.333333333333,80.252379680882,"12_109",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",483,164.881,34.145,435,161.08,37.002,"109","Non-Native Bacterium"
"125",306.25,28.0070675604093,"12_6",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",234,111.753,47.667,197,100.183,50.883,"6","Axenic"
"126",306.25,28.0070675604093,"12_6",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",296,150.111,50.751,278,161.447,58.005,"6","Axenic"
"127",306.25,28.0070675604093,"12_6",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",366,156.009,42.638,322,157.08,48.833,"6","Axenic"
"128",306.25,28.0070675604093,"12_6",12,"Day12-Plate5 Algae-Bacteria Growth Experiment","3/28/2018 13:48",329,139.803,42.493,296,113.626,38.416,"6","Axenic"
"129",342.666666666667,11.7236702633793,"12_93",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",333,129.564,38.934,261,100.635,38.59,"93","Non-Native Bacterium"
"130",342.666666666667,11.7236702633793,"12_93",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",366,150.179,41.02,299,113.018,37.785,"93","Non-Native Bacterium"
"131",342.666666666667,11.7236702633793,"12_93",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",329,120.156,36.559,310,116.461,37.568,"93","Non-Native Bacterium"
"132",337.666666666667,38.4288664649086,"12_95",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",410,197.845,48.294,339,137.733,40.603,"95","Non-Native Bacterium"
"133",337.666666666667,38.4288664649086,"12_95",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",324,129.58,39.966,278,118.2,42.467,"95","Non-Native Bacterium"
"134",337.666666666667,38.4288664649086,"12_95",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",279,111.973,40.182,255,113.423,44.48,"95","Non-Native Bacterium"
"135",357.333333333333,12.3333333333333,"12_98",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",333,113.302,34.07,312,117.306,37.545,"98","Native Bacterium"
"136",357.333333333333,12.3333333333333,"12_98",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",373,123.322,33.102,358,119.054,33.224,"98","Native Bacterium"
"137",357.333333333333,12.3333333333333,"12_98",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",366,165.025,45.048,343,153.672,44.788,"98","Native Bacterium"
"138",406.666666666667,16.4147630029935,"12_99",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",415,155.578,37.509,375,136.568,36.386,"99","Native Bacterium"
"139",406.666666666667,16.4147630029935,"12_99",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",430,187.716,43.666,396,181.835,45.905,"99","Native Bacterium"
"140",406.666666666667,16.4147630029935,"12_99",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",375,160.307,42.774,333,123.792,37.138,"99","Native Bacterium"
"141",367.333333333333,4.80740170061865,"13_104",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",358,134.489,37.613,303,104.571,34.474,"104","Non-Native Bacterium"
"142",367.333333333333,4.80740170061865,"13_104",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",370,128.773,34.845,343,119.11,34.703,"104","Non-Native Bacterium"
"143",367.333333333333,4.80740170061865,"13_104",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",374,133.421,35.685,324,114.152,35.281,"104","Non-Native Bacterium"
